wl,sample11m,sample12m,sample13m,sample14m,sample15m,sample16m,sample17m,sample18m,sample19m,sample20m,sample21m,sample22m,sample23m,sample24m,sample25m,sample26m,sample27m,sample28m,sample29m,sample30m,sample31p,sample32p,sample33p,sample34p,sample35p,sample36p,sample37p,sample38p,sample39f,sample40f,sample41f,sample42f,sample43f,sample44f,sample45f,sample46f,sample47f ,sample48f,sample49f,sample50f,sample51f,sample52f,sample53t,sample54t,sample55t,sample56t,sample57t,sample58t,sample59t,sample60t,sample61t,sample62t,sample63t,sample64t,sample65t,sample66t,sample67t,sample68t,sample69t,sample70t,sample71t,sample72t,sample73t,sample74t,sample75t,sample76t,sample77t,sample78t,sample79t,sample80t,sample81t,sample82t,sample83t
313.376,1.923333333,2.62,3.81,3.043333333,3.526666667,2.973333333,3.07,3.58,2.526666667,2.132,2.996666667,3.626666667,2.793333333,3.2425,2.24,3.036666667,2.2425,4.0175,3.356666667,2.906666667,2.4925,1.486666667,2.82,2.5025,3.796666667,2.922,2.76,1.8925,3.16,3.146666667,3.115,3.14,3.96,3.116666667,3.89,3.4225,3.32,3.316666667,3.4725,2.89,3.55,3.303333333,1.73,2.863333333,3.216666667,2.67,3.656666667,4.14,2.45,4.53,3.326666667,4.773333333,2.856666667,3.313333333,0.643333333,6.016666667,2.383333333,1.073333333,1.57,1.31,3.973333333,3.256666667,2.78,2.123333333,3.05,3.986666667,7.07,1.046666667,4.353333333,1.066666667,4.1,3.796666667,1.7
313.746,1.936666667,2.626666667,3.8,3.046666667,3.533333333,2.983333333,3.096666667,3.58,2.533333333,2.194,3.07,3.636666667,2.846666667,3.305,2.29,3.106666667,2.305,4.07,3.398333333,2.973333333,2.47,1.473333333,2.82,2.4875,3.756666667,2.906,2.736666667,1.8675,3.153333333,3.12,3.11,3.095,3.94,3.09,3.866666667,3.36,3.2975,3.293333333,3.4375,2.85,3.543333333,3.29,1.79,2.883333333,3.253333333,2.683333333,3.68,4.16,2.483333333,4.563333333,3.363333333,4.8,2.88,3.353333333,0.683333333,6.043333333,2.42,1.106666667,1.65,1.376666667,4.026666667,3.313333333,2.853333333,2.163333333,3.103333333,4.006666667,7.106666667,1.096666667,4.406666667,1.11,4.12,3.84,1.78
314.116,1.96,2.62,3.77,3.05,3.536666667,2.946666667,3.08,3.53,2.46,2.216,3.066666667,3.63,2.873333333,3.2975,2.3275,3.121666667,2.3275,4.0675,3.408333333,2.99,2.4475,1.466666667,2.805,2.48,3.75,2.85,2.74,1.8575,3.12,3.053333333,3.07,3.025,3.856666667,3.09,3.82,3.3175,3.2725,3.256666667,3.4075,2.805,3.513333333,3.253333333,1.75,2.893333333,3.243333333,2.65,3.676666667,4.143333333,2.47,4.55,3.356666667,4.79,2.873333333,3.35,0.683333333,6.046666667,2.416666667,1.086666667,1.643333333,1.373333333,4.006666667,3.296666667,2.84,2.15,3.083333333,4.003333333,7.096666667,1.086666667,4.423333333,1.153333333,4.133333333,3.83,1.7725
314.486,2.003333333,2.663333333,3.813333333,3.026666667,3.536666667,2.92,3.07,3.49,2.436666667,2.206,3.07,3.593333333,2.876666667,3.305,2.3025,3.118333333,2.3125,4.065,3.393333333,2.993333333,2.4275,1.43,2.78,2.455,3.73,2.818,2.726666667,1.8375,3.076666667,3.033333333,3.045,2.97,3.816666667,3.13,3.856666667,3.3375,3.295,3.3,3.4175,2.74,3.5,3.2,1.76,2.89,3.243333333,2.673333333,3.67,4.173333333,2.46,4.566666667,3.37,4.82,2.896666667,3.363333333,0.7,6.046666667,2.446666667,1.096666667,1.646666667,1.373333333,3.993333333,3.263333333,2.873333333,2.176666667,3.12,3.99,7.103333333,1.106666667,4.446666667,1.17,4.146666667,3.856666667,1.7825
314.856,2.016666667,2.683333333,3.846666667,3.036666667,3.54,2.926666667,3.053333333,3.51,2.443333333,2.234,3.096666667,3.663333333,2.916666667,3.3425,2.3675,3.16,2.33,4.0825,3.44,3.04,2.435,1.433333333,2.78,2.4825,3.733333333,2.826,2.723333333,1.86,3.076666667,3.053333333,3.06,2.96,3.786666667,3.11,3.813333333,3.3125,3.27,3.276666667,3.3575,2.765,3.506666667,3.183333333,1.81,2.936666667,3.29,2.726666667,3.726666667,4.21,2.51,4.606666667,3.41,4.853333333,2.926666667,3.4,0.736666667,6.106666667,2.473333333,1.136666667,1.7,1.403333333,4.046666667,3.303333333,2.923333333,2.236666667,3.17,4.03,7.16,1.183333333,4.49,1.24,4.226666667,3.95,1.8325
315.226,2.03,2.7,3.866666667,3.03,3.533333333,2.903333333,3.03,3.483333333,2.433333333,2.238,3.093333333,3.683333333,2.933333333,3.3375,2.365,3.155,2.3175,4.075,3.421666667,3.036666667,2.435,1.423333333,2.74,2.4575,3.736666667,2.798,2.7,1.8275,3.036666667,2.996666667,3.06,2.92,3.756666667,3.156666667,3.89,3.37,3.31,3.336666667,3.4275,2.75,3.45,3.166666667,1.81,2.92,3.283333333,2.69,3.723333333,4.213333333,2.483333333,4.59,3.4,4.84,2.916666667,3.403333333,0.72,6.086666667,2.463333333,1.123333333,1.663333333,1.366666667,4.026666667,3.27,2.89,2.2,3.136666667,3.986666667,7.116666667,1.173333333,4.45,1.213333333,4.213333333,3.92,1.805
315.596,2.026666667,2.666666667,3.846666667,2.946666667,3.47,2.82,2.946666667,3.36,2.37,2.238,3.09,3.71,2.946666667,3.35,2.39,3.203333333,2.32,4.0925,3.455,3.05,2.415,1.413333333,2.725,2.445,3.72,2.792,2.67,1.8175,2.963333333,2.93,2.965,2.82,3.656666667,3.103333333,3.843333333,3.3275,3.2225,3.316666667,3.3975,2.685,3.396666667,3.083333333,1.78,2.906666667,3.273333333,2.673333333,3.713333333,4.226666667,2.48,4.576666667,3.383333333,4.816666667,2.903333333,3.376666667,0.69,6.063333333,2.446666667,1.096666667,1.623333333,1.336666667,3.986666667,3.273333333,2.836666667,2.173333333,3.103333333,3.936666667,7.056666667,1.163333333,4.4,1.173333333,4.176666667,3.893333333,1.765
315.966,2.056666667,2.696666667,3.883333333,2.91,3.42,2.816666667,2.963333333,3.34,2.353333333,2.206,3.07,3.7,2.913333333,3.335,2.355,3.198333333,2.28,4.0425,3.418333333,3.03,2.4175,1.4,2.725,2.425,3.713333333,2.788,2.646666667,1.825,2.94,2.883333333,2.955,2.79,3.646666667,3.096666667,3.846666667,3.3125,3.225,3.316666667,3.4275,2.685,3.363333333,3.09,1.78,2.916666667,3.273333333,2.676666667,3.683333333,4.226666667,2.473333333,4.586666667,3.35,4.81,2.893333333,3.37,0.666666667,6.063333333,2.443333333,1.076666667,1.59,1.3,3.956666667,3.263333333,2.85,2.17,3.07,3.92,6.99,1.166666667,4.376666667,1.183333333,4.17,3.9,1.73
316.336,1.993333333,2.66,3.853333333,2.906666667,3.393333333,2.82,3,3.36,2.34,2.182,3.093333333,3.67,2.873333333,3.3,2.33,3.143333333,2.2425,4.0075,3.396666667,2.983333333,2.4325,1.426666667,2.77,2.465,3.753333333,2.822,2.66,1.87,2.946666667,2.88,2.955,2.75,3.66,3.126666667,3.85,3.3075,3.2625,3.363333333,3.445,2.645,3.336666667,3.086666667,1.82,2.94,3.286666667,2.69,3.686666667,4.263333333,2.506666667,4.586666667,3.36,4.826666667,2.903333333,3.386666667,0.696666667,6.083333333,2.46,1.093333333,1.616666667,1.323333333,4,3.273333333,2.9,2.24,3.076666667,3.92,7.006666667,1.173333333,4.423333333,1.19,4.21,3.96,1.77
316.706,2.073333333,2.726666667,3.84,2.976666667,3.446666667,2.87,3.01,3.4,2.363333333,2.128,3.053333333,3.633333333,2.813333333,3.24,2.2625,3.135,2.1775,3.965,3.35,2.946666667,2.4025,1.37,2.745,2.4325,3.733333333,2.802,2.616666667,1.8375,2.996666667,2.926666667,3.005,2.785,3.733333333,3.086666667,3.816666667,3.3,3.2175,3.303333333,3.43,2.695,3.386666667,3.096666667,1.79,2.93,3.286666667,2.67,3.68,4.256666667,2.49,4.546666667,3.336666667,4.806666667,2.886666667,3.38,0.666666667,6.056666667,2.43,1.076666667,1.613333333,1.293333333,3.953333333,3.26,2.853333333,2.226666667,3.053333333,3.913333333,6.966666667,1.153333333,4.373333333,1.163333333,4.193333333,3.903333333,1.735
317.076,2.063333333,2.773333333,3.926666667,2.966666667,3.433333333,2.833333333,3.016666667,3.363333333,2.343333333,2.074,2.996666667,3.553333333,2.776666667,3.1675,2.1875,3.088333333,2.0975,3.9225,3.298333333,2.886666667,2.3625,1.306666667,2.6975,2.3925,3.69,2.77,2.576666667,1.77,2.933333333,2.896666667,2.99,2.745,3.71,3.053333333,3.826666667,3.2925,3.1925,3.306666667,3.4275,2.655,3.35,3.07,1.75,2.88,3.243333333,2.61,3.646666667,4.23,2.47,4.5,3.286666667,4.75,2.846666667,3.356666667,0.65,6.02,2.39,1.03,1.53,1.26,3.91,3.23,2.806666667,2.183333333,2.993333333,3.816666667,6.896666667,1.096666667,4.31,1.12,4.136666667,3.826666667,1.68
317.445,2.073333333,2.773333333,3.913333333,3.033333333,3.483333333,2.863333333,3.04,3.343333333,2.376666667,2.084,3.05,3.546666667,2.793333333,3.16,2.22,3.106666667,2.11,3.95,3.3,2.896666667,2.325,1.27,2.6475,2.3575,3.653333333,2.738,2.576666667,1.75,2.96,2.93,3.045,2.765,3.71,2.996666667,3.816666667,3.25,3.1575,3.293333333,3.3725,2.685,3.393333333,3.06,1.74,2.883333333,3.236666667,2.596666667,3.643333333,4.216666667,2.463333333,4.506666667,3.266666667,4.74,2.833333333,3.363333333,0.67,6,2.386666667,1.046666667,1.503333333,1.223333333,3.886666667,3.23,2.813333333,2.18,2.976666667,3.816666667,6.876666667,1.09,4.316666667,1.11,4.12,3.796666667,1.6575
317.815,2.1,2.753333333,3.913333333,3.053333333,3.49,2.903333333,3.033333333,3.386666667,2.39,2.102,3.066666667,3.533333333,2.806666667,3.16,2.225,3.111666667,2.1325,3.9675,3.303333333,2.906666667,2.26,1.183333333,2.5975,2.3075,3.613333333,2.68,2.51,1.725,2.983333333,2.92,3.095,2.79,3.74,2.92,3.78,3.1675,3.1325,3.26,3.29,2.725,3.383333333,3.11,1.76,2.866666667,3.233333333,2.58,3.63,4.206666667,2.453333333,4.493333333,3.253333333,4.706666667,2.813333333,3.353333333,0.666666667,5.983333333,2.356666667,1.03,1.493333333,1.2,3.863333333,3.213333333,2.813333333,2.166666667,2.97,3.786666667,6.846666667,1.076666667,4.303333333,1.126666667,4.11,3.78,1.6225
318.185,2.126666667,2.77,3.956666667,2.96,3.4,2.876666667,2.976666667,3.346666667,2.333333333,2.12,3.086666667,3.556666667,2.853333333,3.185,2.2825,3.161666667,2.1925,4.0125,3.328333333,2.92,2.28,1.213333333,2.6125,2.3275,3.64,2.676,2.52,1.7675,2.903333333,2.853333333,3.03,2.75,3.676666667,2.976666667,3.786666667,3.1875,3.125,3.253333333,3.305,2.65,3.283333333,3.033333333,1.7,2.846666667,3.216666667,2.566666667,3.613333333,4.183333333,2.443333333,4.47,3.23,4.69,2.813333333,3.36,0.666666667,5.986666667,2.343333333,1.03,1.5,1.206666667,3.833333333,3.16,2.823333333,2.176666667,2.96,3.763333333,6.81,1.063333333,4.296666667,1.116666667,4.12,3.74,1.605
318.555,2.103333333,2.75,3.966666667,2.956666667,3.37,2.856666667,2.97,3.31,2.306666667,2.11,3.043333333,3.526666667,2.78,3.15,2.2625,3.116666667,2.15,4.02,3.301666667,2.916666667,2.28,1.233333333,2.63,2.335,3.643333333,2.686,2.536666667,1.7825,2.88,2.83,3.01,2.735,3.643333333,2.963333333,3.75,3.2,3.1225,3.233333333,3.2625,2.635,3.243333333,3.02,1.73,2.85,3.213333333,2.573333333,3.633333333,4.206666667,2.446666667,4.473333333,3.24,4.686666667,2.83,3.376666667,0.67,6.006666667,2.343333333,1.05,1.536666667,1.236666667,3.806666667,3.13,2.833333333,2.17,2.97,3.766666667,6.823333333,1.066666667,4.3,1.123333333,4.146666667,3.763333333,1.595
318.924,2.113333333,2.726666667,3.946666667,2.933333333,3.343333333,2.836666667,2.96,3.303333333,2.306666667,2.086,3.01,3.463333333,2.706666667,3.06,2.26,3.08,2.11,3.98,3.25,2.873333333,2.23,1.23,2.57,2.2975,3.61,2.654,2.493333333,1.735,2.79,2.78,3.005,2.705,3.586666667,2.953333333,3.726666667,3.175,3.1175,3.233333333,3.205,2.58,3.23,3.016666667,1.75,2.85,3.223333333,2.576666667,3.626666667,4.213333333,2.456666667,4.473333333,3.24,4.69,2.846666667,3.393333333,0.68,6.023333333,2.35,1.056666667,1.54,1.25,3.786666667,3.116666667,2.833333333,2.143333333,2.983333333,3.766666667,6.826666667,1.08,4.296666667,1.123333333,4.136666667,3.77,1.5925
319.294,2.113333333,2.693333333,3.866666667,2.94,3.336666667,2.816666667,2.956666667,3.336666667,2.31,2.108,3.01,3.453333333,2.733333333,3.05,2.3,3.075,2.13,3.995,3.243333333,2.856666667,2.1975,1.226666667,2.545,2.2875,3.6,2.664,2.473333333,1.7575,2.766666667,2.77,3.06,2.73,3.566666667,3,3.723333333,3.215,3.095,3.186666667,3.215,2.54,3.226666667,2.986666667,1.73,2.856666667,3.243333333,2.576666667,3.6,4.236666667,2.463333333,4.48,3.196666667,4.69,2.836666667,3.396666667,0.666666667,6.016666667,2.346666667,1.073333333,1.54,1.21,3.783333333,3.093333333,2.8,2.12,2.95,3.756666667,6.8,1.093333333,4.323333333,1.126666667,4.096666667,3.756666667,1.5725
319.664,2.086666667,2.756666667,3.973333333,2.956666667,3.373333333,2.853333333,3.013333333,3.413333333,2.366666667,2.086,2.946666667,3.39,2.696666667,2.97,2.25,3.04,2.075,3.9425,3.205,2.77,2.16,1.206666667,2.51,2.2575,3.566666667,2.634,2.433333333,1.7525,2.803333333,2.816666667,3.11,2.785,3.603333333,3.026666667,3.73,3.245,3.1025,3.176666667,3.215,2.575,3.303333333,3.033333333,1.66,2.843333333,3.25,2.563333333,3.57,4.216666667,2.47,4.466666667,3.183333333,4.686666667,2.806666667,3.383333333,0.643333333,6.01,2.32,1.043333333,1.536666667,1.21,3.77,3.053333333,2.736666667,2.086666667,2.933333333,3.746666667,6.76,1.066666667,4.246666667,1.1,4.093333333,3.736666667,1.57
320.033,2.1,2.716666667,3.88,2.963333333,3.386666667,2.866666667,3.026666667,3.416666667,2.393333333,2.114,2.923333333,3.363333333,2.713333333,2.95,2.2475,3.026666667,2.0975,3.96,3.208333333,2.81,2.1875,1.243333333,2.53,2.2575,3.583333333,2.66,2.443333333,1.7625,2.843333333,2.81,3.125,2.765,3.583333333,3.046666667,3.73,3.2725,3.1425,3.23,3.2425,2.605,3.306666667,3.043333333,1.6,2.796666667,3.2,2.546666667,3.543333333,4.203333333,2.423333333,4.453333333,3.15,4.653333333,2.79,3.35,0.606666667,5.99,2.28,1.016666667,1.496666667,1.15,3.706666667,3,2.716666667,2,2.886666667,3.723333333,6.706666667,1.01,4.196666667,1.043333333,4.026666667,3.666666667,1.52
320.403,2.083333333,2.703333333,3.856666667,2.943333333,3.343333333,2.86,3.023333333,3.436666667,2.363333333,2.094,2.93,3.33,2.693333333,2.93,2.2375,3.001666667,2.1,3.925,3.193333333,2.81,2.215,1.29,2.5375,2.2625,3.563333333,2.678,2.453333333,1.7775,2.843333333,2.836666667,3.15,2.76,3.536666667,3.063333333,3.72,3.3175,3.1825,3.26,3.265,2.605,3.303333333,3.026666667,1.57,2.77,3.19,2.55,3.533333333,4.223333333,2.426666667,4.46,3.146666667,4.636666667,2.806666667,3.333333333,0.59,5.993333333,2.276666667,1.043333333,1.49,1.15,3.683333333,2.97,2.713333333,1.966666667,2.87,3.703333333,6.693333333,1.026666667,4.19,1.076666667,4.013333333,3.636666667,1.5575
320.772,2.083333333,2.71,3.85,2.943333333,3.35,2.83,3.003333333,3.42,2.343333333,2.064,2.87,3.323333333,2.653333333,2.8925,2.1925,2.951666667,2.0625,3.88,3.166666667,2.773333333,2.225,1.283333333,2.5525,2.285,3.6,2.712,2.513333333,1.855,2.823333333,2.81,3.11,2.725,3.546666667,3.053333333,3.703333333,3.3075,3.195,3.233333333,3.2425,2.625,3.25,2.98,1.58,2.79,3.2,2.583333333,3.556666667,4.256666667,2.456666667,4.443333333,3.166666667,4.656666667,2.833333333,3.35,0.603333333,6.013333333,2.316666667,1.073333333,1.506666667,1.21,3.723333333,3.01,2.736666667,2,2.933333333,3.743333333,6.706666667,1.05,4.226666667,1.13,4.066666667,3.706666667,1.6475
321.142,2.123333333,2.746666667,3.863333333,2.976666667,3.373333333,2.816666667,3.013333333,3.45,2.336666667,2.036,2.82,3.293333333,2.64,2.8925,2.185,2.961666667,2.0425,3.845,3.146666667,2.78,2.26,1.34,2.6,2.325,3.656666667,2.764,2.566666667,1.895,2.87,2.82,3.135,2.715,3.536666667,2.99,3.67,3.2775,3.17,3.186666667,3.2,2.655,3.253333333,3.01,1.54,2.726666667,3.156666667,2.543333333,3.49,4.206666667,2.403333333,4.413333333,3.123333333,4.6,2.803333333,3.306666667,0.576666667,5.98,2.28,1.036666667,1.44,1.15,3.69,2.926666667,2.7,1.973333333,2.873333333,3.67,6.566666667,0.97,4.13,1.07,4.033333333,3.64,1.595
321.511,2.126666667,2.726666667,3.846666667,2.973333333,3.376666667,2.783333333,2.95,3.406666667,2.323333333,1.99,2.766666667,3.25,2.603333333,2.8275,2.12,2.891666667,2,3.8025,3.103333333,2.723333333,2.3,1.38,2.5825,2.335,3.69,2.784,2.596666667,1.915,2.86,2.826666667,3.125,2.73,3.51,3.01,3.71,3.3425,3.2,3.24,3.2425,2.645,3.22,2.973333333,1.5,2.726666667,3.15,2.546666667,3.486666667,4.21,2.373333333,4.406666667,3.126666667,4.573333333,2.81,3.28,0.546666667,5.973333333,2.246666667,1.033333333,1.41,1.12,3.653333333,2.903333333,2.673333333,1.97,2.823333333,3.633333333,6.526666667,0.966666667,4.09,1.073333333,4.026666667,3.613333333,1.565
321.881,2.123333333,2.7,3.84,2.993333333,3.386666667,2.82,2.95,3.433333333,2.363333333,1.944,2.706666667,3.213333333,2.57,2.7875,2.085,2.858333333,1.96,3.75,3.071666667,2.713333333,2.315,1.373333333,2.5825,2.355,3.71,2.834,2.603333333,1.925,2.86,2.9,3.155,2.76,3.54,2.986666667,3.703333333,3.355,3.21,3.24,3.25,2.705,3.253333333,2.983333333,1.53,2.703333333,3.123333333,2.546666667,3.473333333,4.23,2.373333333,4.423333333,3.123333333,4.58,2.81,3.276666667,0.53,5.973333333,2.236666667,1.053333333,1.383333333,1.116666667,3.62,2.903333333,2.683333333,1.963333333,2.806666667,3.636666667,6.48,0.95,4.066666667,1.053333333,4.003333333,3.603333333,1.575
322.25,2.093333333,2.71,3.83,2.973333333,3.336666667,2.786666667,2.886666667,3.416666667,2.31,1.966,2.716666667,3.22,2.546666667,2.7625,2.085,2.845,1.9825,3.7725,3.076666667,2.71,2.26,1.34,2.535,2.31,3.663333333,2.77,2.553333333,1.865,2.833333333,2.87,3.115,2.725,3.51,2.896666667,3.656666667,3.3,3.17,3.17,3.1775,2.7,3.223333333,2.953333333,1.49,2.7,3.126666667,2.53,3.483333333,4.196666667,2.353333333,4.423333333,3.126666667,4.563333333,2.803333333,3.266666667,0.516666667,5.95,2.223333333,1.05,1.383333333,1.12,3.643333333,2.886666667,2.65,1.963333333,2.783333333,3.633333333,6.44,0.926666667,4.053333333,1.056666667,4.033333333,3.59,1.5625
322.62,2.083333333,2.626666667,3.763333333,2.94,3.303333333,2.756666667,2.883333333,3.393333333,2.296666667,1.896,2.64,3.11,2.443333333,2.685,2.0175,2.781666667,1.9125,3.69,2.98,2.63,2.2425,1.353333333,2.5275,2.2775,3.646666667,2.746,2.533333333,1.85,2.813333333,2.846666667,3.095,2.7,3.533333333,2.92,3.706666667,3.3425,3.19,3.193333333,3.27,2.675,3.193333333,2.97,1.42,2.666666667,3.1,2.473333333,3.423333333,4.156666667,2.323333333,4.386666667,3.086666667,4.526666667,2.76,3.203333333,0.48,5.89,2.173333333,1.01,1.313333333,1.08,3.533333333,2.796666667,2.59,1.893333333,2.726666667,3.546666667,6.326666667,0.853333333,4.006666667,0.976666667,3.95,3.496666667,1.4875
322.989,2.07,2.633333333,3.786666667,2.926666667,3.293333333,2.736666667,2.873333333,3.39,2.3,1.884,2.6,3.066666667,2.423333333,2.6425,1.995,2.755,1.89,3.6675,2.953333333,2.583333333,2.265,1.396666667,2.58,2.3225,3.66,2.806,2.553333333,1.8975,2.83,2.87,3.09,2.67,3.546666667,2.893333333,3.656666667,3.3175,3.135,3.146666667,3.2025,2.67,3.2,2.953333333,1.4,2.66,3.1,2.48,3.403333333,4.15,2.313333333,4.383333333,3.083333333,4.526666667,2.753333333,3.21,0.466666667,5.896666667,2.15,1.003333333,1.32,1.073333333,3.536666667,2.783333333,2.573333333,1.88,2.753333333,3.536666667,6.3,0.84,3.983333333,0.986666667,3.9,3.48,1.4725
323.358,2.066666667,2.63,3.786666667,2.89,3.253333333,2.716666667,2.843333333,3.38,2.31,1.862,2.583333333,3.033333333,2.396666667,2.605,1.955,2.728333333,1.855,3.6225,2.913333333,2.533333333,2.2575,1.383333333,2.565,2.325,3.66,2.784,2.566666667,1.8925,2.796666667,2.853333333,3.11,2.655,3.533333333,2.946666667,3.7,3.3575,3.19,3.196666667,3.225,2.635,3.183333333,2.95,1.39,2.65,3.123333333,2.473333333,3.396666667,4.136666667,2.31,4.41,3.09,4.51,2.783333333,3.216666667,0.473333333,5.913333333,2.163333333,1.003333333,1.36,1.053333333,3.543333333,2.786666667,2.593333333,1.886666667,2.753333333,3.526666667,6.3,0.836666667,3.98,0.983333333,3.92,3.506666667,1.475
323.728,2.026666667,2.593333333,3.786666667,2.893333333,3.253333333,2.693333333,2.813333333,3.356666667,2.29,1.836,2.523333333,3.016666667,2.36,2.5675,1.9375,2.676666667,1.8525,3.61,2.883333333,2.47,2.2225,1.366666667,2.54,2.2925,3.633333333,2.756,2.536666667,1.86,2.783333333,2.866666667,3.11,2.67,3.536666667,2.943333333,3.696666667,3.3625,3.1975,3.19,3.21,2.65,3.18,2.926666667,1.39,2.613333333,3.113333333,2.47,3.406666667,4.103333333,2.32,4.39,3.1,4.52,2.77,3.206666667,0.48,5.89,2.143333333,1.006666667,1.38,1.073333333,3.553333333,2.79,2.586666667,1.853333333,2.74,3.503333333,6.32,0.816666667,3.986666667,0.943333333,3.88,3.496666667,1.465
324.097,2.036666667,2.59,3.84,2.883333333,3.26,2.71,2.773333333,3.34,2.296666667,1.828,2.503333333,3,2.363333333,2.5475,1.9125,2.655,1.8325,3.595,2.856666667,2.446666667,2.23,1.39,2.5275,2.2875,3.613333333,2.76,2.536666667,1.8625,2.803333333,2.876666667,3.175,2.69,3.53,2.94,3.7,3.3725,3.2,3.183333333,3.2075,2.71,3.206666667,2.916666667,1.37,2.59,3.083333333,2.453333333,3.396666667,4.083333333,2.28,4.38,3.066666667,4.49,2.746666667,3.18,0.453333333,5.876666667,2.13,0.953333333,1.32,1.026666667,3.493333333,2.763333333,2.553333333,1.786666667,2.686666667,3.493333333,6.286666667,0.806666667,3.906666667,0.906666667,3.846666667,3.426666667,1.4475
324.466,1.993333333,2.523333333,3.79,2.876666667,3.276666667,2.723333333,2.796666667,3.333333333,2.29,1.88,2.526666667,3.016666667,2.39,2.5625,1.9525,2.681666667,1.86,3.635,2.863333333,2.483333333,2.245,1.41,2.54,2.31,3.626666667,2.774,2.553333333,1.8925,2.796666667,2.886666667,3.19,2.695,3.503333333,2.966666667,3.743333333,3.4,3.2375,3.25,3.225,2.715,3.216666667,2.92,1.42,2.613333333,3.09,2.466666667,3.4,4.093333333,2.296666667,4.416666667,3.093333333,4.52,2.78,3.173333333,0.486666667,5.886666667,2.156666667,0.966666667,1.326666667,1.053333333,3.486666667,2.763333333,2.596666667,1.816666667,2.693333333,3.513333333,6.316666667,0.853333333,3.92,0.936666667,3.83,3.46,1.4675
324.836,1.94,2.46,3.726666667,2.906666667,3.303333333,2.77,2.796666667,3.38,2.36,1.902,2.53,3.026666667,2.39,2.58,1.975,2.678333333,1.8775,3.63,2.873333333,2.493333333,2.2575,1.453333333,2.5625,2.345,3.673333333,2.816,2.563333333,1.9225,2.83,2.916666667,3.225,2.71,3.556666667,2.986666667,3.753333333,3.435,3.215,3.236666667,3.2175,2.78,3.25,2.97,1.47,2.656666667,3.133333333,2.53,3.433333333,4.136666667,2.336666667,4.476666667,3.126666667,4.573333333,2.823333333,3.22,0.51,5.923333333,2.213333333,1.006666667,1.39,1.086666667,3.486666667,2.81,2.633333333,1.84,2.726666667,3.586666667,6.34,0.916666667,3.95,0.996666667,3.876666667,3.496666667,1.4975
325.205,1.9,2.473333333,3.773333333,2.863333333,3.28,2.756666667,2.763333333,3.383333333,2.33,1.896,2.47,3.016666667,2.38,2.565,1.9525,2.643333333,1.8575,3.5725,2.87,2.48,2.2725,1.46,2.5425,2.3525,3.673333333,2.848,2.563333333,1.935,2.813333333,2.926666667,3.19,2.675,3.576666667,3.026666667,3.79,3.475,3.25,3.29,3.2625,2.765,3.233333333,2.956666667,1.52,2.683333333,3.166666667,2.586666667,3.483333333,4.173333333,2.39,4.51,3.186666667,4.6,2.856666667,3.236666667,0.53,5.963333333,2.24,1.013333333,1.443333333,1.143333333,3.533333333,2.853333333,2.656666667,1.9,2.793333333,3.63,6.36,0.943333333,3.98,0.993333333,3.93,3.556666667,1.5475
